seman@mediagtw:~$ # Terminál 1 na mediagtw — RTP traffic k/od RO Asterisk
sudo tcpdump -i eth0 -n "udp and host 10.33.0.55 and portrange 10000-20000"
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
14:28:00.719351 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.739414 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.759565 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.779922 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.799606 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.819281 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.839441 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.860184 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.879415 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.899263 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.919291 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.939388 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.959448 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.979079 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:00.999376 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.019378 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.039450 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.059214 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.079486 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.099398 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.119063 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.139220 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.159236 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.179413 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.199318 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.219527 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.239414 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.259370 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.279288 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.299206 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.319414 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.339290 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.359357 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.379286 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.399444 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.419237 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.439409 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.459123 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.479428 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.499355 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.519261 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.539227 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.559099 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.579330 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.599180 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.619284 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.639199 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.659134 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.678894 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.699377 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.719230 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.739246 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.759460 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.779424 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.799285 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.819407 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.838878 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.858868 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.879120 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.899266 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.918948 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.939098 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.959057 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.979092 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:01.999275 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.018808 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.038736 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.058859 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.078819 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.098834 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.118806 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.138821 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.159098 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.179072 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.198784 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.218817 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.238814 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.258883 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.278922 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.299213 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.319185 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.339225 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.359508 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.379137 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.399170 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.419285 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.439004 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.459280 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.479066 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.499222 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.519260 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.539204 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.559088 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.579071 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.599270 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.618942 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.639143 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.659096 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.679124 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.699224 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.718909 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.739186 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.759249 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.779155 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.799257 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.819052 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.839183 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.859258 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.879099 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.899094 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.919234 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.939310 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.959049 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.979227 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:02.999321 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.019277 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.039206 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.059193 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.079381 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.099170 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.119228 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.139258 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.159464 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.179292 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.199209 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.219424 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.239043 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.259579 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.279398 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.299099 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.319410 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.339413 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.359240 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.379194 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.399433 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.419223 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.439267 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.459379 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.479407 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.499402 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.519353 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.539269 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.559411 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.579398 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.599449 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.619436 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.639209 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.659393 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.679448 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.699743 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.719195 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.739184 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.759009 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.779482 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.799400 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.819330 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.839430 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.859218 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.879368 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.899174 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.919579 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.939222 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.960144 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.979239 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:03.999272 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.020037 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.039081 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.059194 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.078947 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.099017 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.119039 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.139253 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.159235 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.179408 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.199394 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.219394 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.239370 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.259134 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.278896 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.299364 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.319345 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.339313 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.359188 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.379369 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.399325 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.419361 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.439295 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.459185 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.479087 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.499382 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.519424 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.539371 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.559201 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.579355 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.599417 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.619234 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.639339 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.659366 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.668974 IP 10.1.2.112.13507 > 10.33.0.55.19723: UDP, length 76
14:28:04.679357 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.699309 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.719162 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.739389 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.759135 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.779150 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.798946 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.819305 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.839289 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.859364 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.879127 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.899379 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.919408 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.939410 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.959321 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.979220 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:04.999350 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.019280 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.039293 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.059197 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.079369 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.099172 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.119450 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.139173 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.159356 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.179410 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.199514 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.219383 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.239339 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.259408 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.279383 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.299372 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.318890 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.339212 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.359372 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.379323 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.399445 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.419319 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.439344 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.459348 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.479193 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.498978 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.519260 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.539408 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.559227 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.579225 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.599253 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.619385 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.639388 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.659342 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.679313 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.699454 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.719125 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.739371 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.759186 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.779246 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.799150 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.819185 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.839146 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.859214 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.879316 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.902200 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.919166 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.939310 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.959266 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.979219 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:05.999331 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.019178 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.039383 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.059400 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.079339 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.099075 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.119206 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.139213 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.159264 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.178726 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.199219 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.219268 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.239246 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.259253 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.279113 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.299216 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.319059 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.339057 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.358951 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.379245 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.399265 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.419162 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.439132 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.459269 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.478901 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.499101 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.519125 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.539414 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.559454 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.578969 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.599342 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.619199 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.639425 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.659387 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.679389 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.699214 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.719367 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.739565 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.759240 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.779358 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.799318 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.819114 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.839178 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.859367 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.879098 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.899080 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.919161 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.939350 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
14:28:06.959329 IP 10.1.2.112.13506 > 10.33.0.55.19722: UDP, length 172
